,season,round,race_name,name,constructor,grid,qual_position,q_best,q_worst,q_mean,ageDuringRace,circuitId,locality,country,type,direction,length,weather,finish_position,points,filled_splits
1512,2017,13,italian,Pascal Wehrlein,alfa,12.0,19.0,101.875,101.875,101.875,8356 days,monza,Monza,Italy,Race circuit,Clockwise,5.793,sunny  25°c dry sunny,16.0,0.0,150.55199999999968
1513,2017,13,italian,Fernando Alonso,mclaren,19.0,13.0,98.202,99.134,98.668,13185 days,monza,Monza,Italy,Race circuit,Clockwise,5.793,sunny  25°c dry sunny,17.0,0.0,75.27599999999984
1514,2017,13,italian,Marcus Ericsson,alfa,11.0,18.0,101.732,101.732,101.732,9863 days,monza,Monza,Italy,Race circuit,Clockwise,5.793,sunny  25°c dry sunny,18.0,0.0,75.27599999999984
1515,2017,13,italian,Stoffel Vandoorne,mclaren,18.0,10.0,97.471,99.157,98.46499999999999,9292 days,monza,Monza,Italy,Race circuit,Clockwise,5.793,sunny  25°c dry sunny,19.0,0.0,75.27599999999984
1516,2017,13,italian,Jolyon Palmer,renault,17.0,17.0,100.646,100.646,100.646,9723 days,monza,Monza,Italy,Race circuit,Clockwise,5.793,sunny  25°c dry sunny,20.0,0.0,75.27599999999984
1517,2017,14,singapore,Lewis Hamilton,mercedes,5.0,5.0,100.126,102.455,101.05266666666667,11941 days,marina_bay,Marina Bay,Singapore,Street circuit,Anti-clockwise,5.063,"wet at start, then drying air temperature   28°c  (82°f) 28°c wet  raining",1.0,25.0,0.0
1518,2017,14,singapore,Daniel Ricciardo,red_bull,3.0,3.0,99.84,102.063,100.76266666666668,10305 days,marina_bay,Marina Bay,Singapore,Street circuit,Anti-clockwise,5.063,"wet at start, then drying air temperature   28°c  (82°f) 28°c wet  raining",2.0,18.0,4.507000000000517
1519,2017,14,singapore,Valtteri Bottas,mercedes,6.0,6.0,100.81,103.137,101.78533333333333,10247 days,marina_bay,Marina Bay,Singapore,Street circuit,Anti-clockwise,5.063,"wet at start, then drying air temperature   28°c  (82°f) 28°c wet  raining",3.0,15.0,8.800000000000182
1520,2017,14,singapore,Carlos Sainz,alphatauri,10.0,10.0,101.826,102.176,102.01933333333334,8417 days,marina_bay,Marina Bay,Singapore,Street circuit,Anti-clockwise,5.063,"wet at start, then drying air temperature   28°c  (82°f) 28°c wet  raining",4.0,12.0,22.822000000000116
1521,2017,14,singapore,Sergio Pérez,racing_point,12.0,12.0,102.246,103.594,102.91999999999999,10096 days,marina_bay,Marina Bay,Singapore,Street circuit,Anti-clockwise,5.063,"wet at start, then drying air temperature   28°c  (82°f) 28°c wet  raining",5.0,10.0,25.35900000000038
1522,2017,14,singapore,Jolyon Palmer,renault,11.0,11.0,102.107,102.472,102.2895,9737 days,marina_bay,Marina Bay,Singapore,Street circuit,Anti-clockwise,5.063,"wet at start, then drying air temperature   28°c  (82°f) 28°c wet  raining",6.0,8.0,27.259000000000015
1523,2017,14,singapore,Stoffel Vandoorne,mclaren,9.0,9.0,101.227,102.222,101.61566666666666,9306 days,marina_bay,Marina Bay,Singapore,Street circuit,Anti-clockwise,5.063,"wet at start, then drying air temperature   28°c  (82°f) 28°c wet  raining",7.0,6.0,30.38799999999992
1524,2017,14,singapore,Lance Stroll,williams,18.0,18.0,104.728,104.728,104.728,6898 days,marina_bay,Marina Bay,Singapore,Street circuit,Anti-clockwise,5.063,"wet at start, then drying air temperature   28°c  (82°f) 28°c wet  raining",8.0,4.0,41.69599999999991
1525,2017,14,singapore,Romain Grosjean,haas,15.0,15.0,103.627,103.883,103.755,11476 days,marina_bay,Marina Bay,Singapore,Street circuit,Anti-clockwise,5.063,"wet at start, then drying air temperature   28°c  (82°f) 28°c wet  raining",9.0,2.0,43.28200000000015
1526,2017,14,singapore,Esteban Ocon,racing_point,14.0,14.0,102.76,103.626,103.19300000000001,7670 days,marina_bay,Marina Bay,Singapore,Street circuit,Anti-clockwise,5.063,"wet at start, then drying air temperature   28°c  (82°f) 28°c wet  raining",10.0,1.0,44.79500000000007
1527,2017,14,singapore,Felipe Massa,williams,17.0,17.0,104.014,104.014,104.014,13294 days,marina_bay,Marina Bay,Singapore,Street circuit,Anti-clockwise,5.063,"wet at start, then drying air temperature   28°c  (82°f) 28°c wet  raining",11.0,0.0,46.53600000000006
1528,2017,14,singapore,Pascal Wehrlein,alfa,19.0,19.0,105.059,105.059,105.059,8370 days,marina_bay,Marina Bay,Singapore,Street circuit,Anti-clockwise,5.063,"wet at start, then drying air temperature   28°c  (82°f) 28°c wet  raining",12.0,0.0,93.07200000000012
1529,2017,14,singapore,Kevin Magnussen,haas,16.0,16.0,103.756,103.756,103.756,9113 days,marina_bay,Marina Bay,Singapore,Street circuit,Anti-clockwise,5.063,"wet at start, then drying air temperature   28°c  (82°f) 28°c wet  raining",13.0,0.0,46.53600000000006
1530,2017,14,singapore,Nico Hülkenberg,renault,7.0,7.0,101.013,102.586,101.62533333333333,10987 days,marina_bay,Marina Bay,Singapore,Street circuit,Anti-clockwise,5.063,"wet at start, then drying air temperature   28°c  (82°f) 28°c wet  raining",14.0,0.0,46.53600000000006
1531,2017,14,singapore,Marcus Ericsson,alfa,20.0,20.0,105.57,105.57,105.57,9877 days,marina_bay,Marina Bay,Singapore,Street circuit,Anti-clockwise,5.063,"wet at start, then drying air temperature   28°c  (82°f) 28°c wet  raining",15.0,0.0,46.53600000000006
1532,2017,14,singapore,Daniil Kvyat,alphatauri,13.0,13.0,102.338,102.544,102.441,8545 days,marina_bay,Marina Bay,Singapore,Street circuit,Anti-clockwise,5.063,"wet at start, then drying air temperature   28°c  (82°f) 28°c wet  raining",16.0,0.0,46.53600000000006
1533,2017,14,singapore,Fernando Alonso,mclaren,8.0,8.0,101.179,102.086,101.569,13199 days,marina_bay,Marina Bay,Singapore,Street circuit,Anti-clockwise,5.063,"wet at start, then drying air temperature   28°c  (82°f) 28°c wet  raining",17.0,0.0,46.53600000000006
1534,2017,14,singapore,Sebastian Vettel,ferrari,1.0,1.0,99.491,103.336,101.11866666666667,11034 days,marina_bay,Marina Bay,Singapore,Street circuit,Anti-clockwise,5.063,"wet at start, then drying air temperature   28°c  (82°f) 28°c wet  raining",18.0,0.0,46.53600000000006
1535,2017,14,singapore,Max Verstappen,red_bull,2.0,2.0,99.814,102.01,100.71866666666665,7292 days,marina_bay,Marina Bay,Singapore,Street circuit,Anti-clockwise,5.063,"wet at start, then drying air temperature   28°c  (82°f) 28°c wet  raining",19.0,0.0,46.53600000000006
1536,2017,14,singapore,Kimi Räikkönen,ferrari,4.0,4.0,100.069,103.328,101.30733333333335,13850 days,marina_bay,Marina Bay,Singapore,Street circuit,Anti-clockwise,5.063,"wet at start, then drying air temperature   28°c  (82°f) 28°c wet  raining",20.0,0.0,46.53600000000006
1537,2017,15,malaysian,Max Verstappen,red_bull,3.0,3.0,90.541,91.92,91.13066666666667,7306 days,sepang,Kuala Lumpur,Malaysia,Race circuit,Clockwise,5.543,cloudy  31°c dry  cloudy,1.0,25.0,0.0
1538,2017,15,malaysian,Lewis Hamilton,mercedes,1.0,1.0,90.076,91.605,90.88600000000001,11955 days,sepang,Kuala Lumpur,Malaysia,Race circuit,Clockwise,5.543,cloudy  31°c dry  cloudy,2.0,18.0,12.770000000000437
1539,2017,15,malaysian,Daniel Ricciardo,red_bull,4.0,4.0,90.595,92.416,91.35733333333333,10319 days,sepang,Kuala Lumpur,Malaysia,Race circuit,Clockwise,5.543,cloudy  31°c dry  cloudy,3.0,15.0,22.519000000000233
1541,2017,15,malaysian,Valtteri Bottas,mercedes,5.0,5.0,90.758,92.254,91.27166666666666,10261 days,sepang,Kuala Lumpur,Malaysia,Race circuit,Clockwise,5.543,cloudy  31°c dry  cloudy,5.0,10.0,56.02099999999973
1542,2017,15,malaysian,Sergio Pérez,racing_point,9.0,9.0,91.484,92.768,91.97000000000001,10110 days,sepang,Kuala Lumpur,Malaysia,Race circuit,Clockwise,5.543,cloudy  31°c dry  cloudy,6.0,8.0,78.63000000000011
1543,2017,15,malaysian,Stoffel Vandoorne,mclaren,7.0,7.0,91.582,92.838,92.08933333333333,9320 days,sepang,Kuala Lumpur,Malaysia,Race circuit,Clockwise,5.543,cloudy  31°c dry  cloudy,7.0,6.0,78.63000000000011
1544,2017,15,malaysian,Lance Stroll,williams,13.0,13.0,92.307,93.0,92.65350000000001,6912 days,sepang,Kuala Lumpur,Malaysia,Race circuit,Clockwise,5.543,cloudy  31°c dry  cloudy,8.0,4.0,78.63000000000011
1545,2017,15,malaysian,Felipe Massa,williams,11.0,11.0,92.034,92.267,92.1505,13308 days,sepang,Kuala Lumpur,Malaysia,Race circuit,Clockwise,5.543,cloudy  31°c dry  cloudy,9.0,2.0,78.63000000000011
1546,2017,15,malaysian,Esteban Ocon,racing_point,6.0,6.0,91.478,92.527,91.88533333333334,7684 days,sepang,Kuala Lumpur,Malaysia,Race circuit,Clockwise,5.543,cloudy  31°c dry  cloudy,10.0,1.0,78.63000000000011
1547,2017,15,malaysian,Fernando Alonso,mclaren,10.0,10.0,91.704,93.049,92.25433333333335,13213 days,sepang,Kuala Lumpur,Malaysia,Race circuit,Clockwise,5.543,cloudy  31°c dry  cloudy,11.0,0.0,78.63000000000011
1548,2017,15,malaysian,Kevin Magnussen,haas,17.0,17.0,93.434,93.434,93.434,9127 days,sepang,Kuala Lumpur,Malaysia,Race circuit,Clockwise,5.543,cloudy  31°c dry  cloudy,12.0,0.0,78.63000000000011
1549,2017,15,malaysian,Romain Grosjean,haas,16.0,16.0,93.308,93.308,93.308,11490 days,sepang,Kuala Lumpur,Malaysia,Race circuit,Clockwise,5.543,cloudy  31°c dry  cloudy,13.0,0.0,78.63000000000011
1550,2017,15,malaysian,Pierre Gasly,alphatauri,15.0,15.0,92.547,92.558,92.55250000000001,7907 days,sepang,Kuala Lumpur,Malaysia,Race circuit,Clockwise,5.543,cloudy  31°c dry  cloudy,14.0,0.0,78.63000000000011
1551,2017,15,malaysian,Jolyon Palmer,renault,12.0,12.0,92.1,92.576,92.338,9751 days,sepang,Kuala Lumpur,Malaysia,Race circuit,Clockwise,5.543,cloudy  31°c dry  cloudy,15.0,0.0,78.63000000000011
1552,2017,15,malaysian,Nico Hülkenberg,renault,8.0,8.0,91.607,92.586,91.99033333333334,11001 days,sepang,Kuala Lumpur,Malaysia,Race circuit,Clockwise,5.543,cloudy  31°c dry  cloudy,16.0,0.0,78.63000000000011
1553,2017,15,malaysian,Pascal Wehrlein,alfa,18.0,18.0,93.483,93.483,93.483,8384 days,sepang,Kuala Lumpur,Malaysia,Race circuit,Clockwise,5.543,cloudy  31°c dry  cloudy,17.0,0.0,78.63000000000011
1554,2017,15,malaysian,Marcus Ericsson,alfa,19.0,19.0,93.97,93.97,93.97,9891 days,sepang,Kuala Lumpur,Malaysia,Race circuit,Clockwise,5.543,cloudy  31°c dry  cloudy,18.0,0.0,157.26000000000022
1555,2017,15,malaysian,Carlos Sainz,alphatauri,14.0,14.0,92.402,92.65,92.52600000000001,8431 days,sepang,Kuala Lumpur,Malaysia,Race circuit,Clockwise,5.543,cloudy  31°c dry  cloudy,19.0,0.0,78.63000000000011
1556,2017,15,malaysian,Kimi Räikkönen,ferrari,0.0,2.0,90.121,92.259,91.10199999999999,13864 days,sepang,Kuala Lumpur,Malaysia,Race circuit,Clockwise,5.543,cloudy  31°c dry  cloudy,20.0,0.0,78.63000000000011
1557,2017,16,japanese,Lewis Hamilton,mercedes,1.0,1.0,87.319,89.047,88.06166666666667,11962 days,suzuka,Suzuka,Japan,Race circuit,Part clockwise and part anti-clockwise (figure eight),5.807,sunny  26°c dry  sunny,1.0,25.0,0.0
1558,2017,16,japanese,Max Verstappen,red_bull,4.0,5.0,88.332,89.181,88.75333333333333,7313 days,suzuka,Suzuka,Japan,Race circuit,Part clockwise and part anti-clockwise (figure eight),5.807,sunny  26°c dry  sunny,2.0,18.0,1.2109999999993306
1559,2017,16,japanese,Daniel Ricciardo,red_bull,3.0,4.0,88.306,89.475,88.90533333333333,10326 days,suzuka,Suzuka,Japan,Race circuit,Part clockwise and part anti-clockwise (figure eight),5.807,sunny  26°c dry  sunny,3.0,15.0,9.678999999999178
1560,2017,16,japanese,Valtteri Bottas,mercedes,6.0,2.0,87.651,89.332,88.50866666666667,10268 days,suzuka,Suzuka,Japan,Race circuit,Part clockwise and part anti-clockwise (figure eight),5.807,sunny  26°c dry  sunny,4.0,12.0,10.579999999999927
1561,2017,16,japanese,Kimi Räikkönen,ferrari,10.0,6.0,88.498,89.163,88.91333333333334,13871 days,suzuka,Suzuka,Japan,Race circuit,Part clockwise and part anti-clockwise (figure eight),5.807,sunny  26°c dry  sunny,5.0,10.0,32.62199999999939
1562,2017,16,japanese,Esteban Ocon,racing_point,5.0,7.0,89.111,90.115,89.47500000000001,7691 days,suzuka,Suzuka,Japan,Race circuit,Part clockwise and part anti-clockwise (figure eight),5.807,sunny  26°c dry  sunny,6.0,8.0,67.78799999999956
1563,2017,16,japanese,Sergio Pérez,racing_point,7.0,8.0,89.26,89.696,89.43299999999999,10117 days,suzuka,Suzuka,Japan,Race circuit,Part clockwise and part anti-clockwise (figure eight),5.807,sunny  26°c dry  sunny,7.0,6.0,71.42399999999998
1564,2017,16,japanese,Kevin Magnussen,haas,12.0,13.0,89.972,90.774,90.37299999999999,9134 days,suzuka,Suzuka,Japan,Race circuit,Part clockwise and part anti-clockwise (figure eight),5.807,sunny  26°c dry  sunny,8.0,4.0,88.95299999999952
1565,2017,16,japanese,Romain Grosjean,haas,13.0,16.0,90.849,90.849,90.849,11497 days,suzuka,Suzuka,Japan,Race circuit,Part clockwise and part anti-clockwise (figure eight),5.807,sunny  26°c dry  sunny,9.0,2.0,89.88299999999981
1566,2017,16,japanese,Felipe Massa,williams,8.0,9.0,89.48,90.352,89.83966666666667,13315 days,suzuka,Suzuka,Japan,Race circuit,Part clockwise and part anti-clockwise (figure eight),5.807,sunny  26°c dry  sunny,10.0,1.0,89.88299999999981
1567,2017,16,japanese,Fernando Alonso,mclaren,20.0,10.0,89.749,90.687,90.32033333333334,13220 days,suzuka,Suzuka,Japan,Race circuit,Part clockwise and part anti-clockwise (figure eight),5.807,sunny  26°c dry  sunny,11.0,0.0,89.88299999999981
1568,2017,16,japanese,Jolyon Palmer,renault,18.0,14.0,90.022,90.516,90.269,9758 days,suzuka,Suzuka,Japan,Race circuit,Part clockwise and part anti-clockwise (figure eight),5.807,sunny  26°c dry  sunny,12.0,0.0,89.88299999999981
1569,2017,16,japanese,Pierre Gasly,alphatauri,14.0,17.0,91.317,91.317,91.317,7914 days,suzuka,Suzuka,Japan,Race circuit,Part clockwise and part anti-clockwise (figure eight),5.807,sunny  26°c dry  sunny,13.0,0.0,89.88299999999981
1570,2017,16,japanese,Stoffel Vandoorne,mclaren,9.0,11.0,89.778,90.654,90.21600000000001,9327 days,suzuka,Suzuka,Japan,Race circuit,Part clockwise and part anti-clockwise (figure eight),5.807,sunny  26°c dry  sunny,14.0,0.0,89.88299999999981
1571,2017,16,japanese,Pascal Wehrlein,alfa,17.0,20.0,91.885,91.885,91.885,8391 days,suzuka,Suzuka,Japan,Race circuit,Part clockwise and part anti-clockwise (figure eight),5.807,sunny  26°c dry  sunny,15.0,0.0,179.76599999999962
1572,2017,16,japanese,Lance Stroll,williams,15.0,18.0,91.409,91.409,91.409,6919 days,suzuka,Suzuka,Japan,Race circuit,Part clockwise and part anti-clockwise (figure eight),5.807,sunny  26°c dry  sunny,16.0,0.0,89.88299999999981
1573,2017,16,japanese,Nico Hülkenberg,renault,11.0,12.0,89.879,90.252,90.0655,11008 days,suzuka,Suzuka,Japan,Race circuit,Part clockwise and part anti-clockwise (figure eight),5.807,sunny  26°c dry  sunny,17.0,0.0,89.88299999999981
1574,2017,16,japanese,Marcus Ericsson,alfa,16.0,19.0,91.597,91.597,91.597,9898 days,suzuka,Suzuka,Japan,Race circuit,Part clockwise and part anti-clockwise (figure eight),5.807,sunny  26°c dry  sunny,18.0,0.0,89.88299999999981
1575,2017,16,japanese,Sebastian Vettel,ferrari,2.0,3.0,87.791,89.352,88.456,11055 days,suzuka,Suzuka,Japan,Race circuit,Part clockwise and part anti-clockwise (figure eight),5.807,sunny  26°c dry  sunny,19.0,0.0,89.88299999999981
1576,2017,16,japanese,Carlos Sainz,alphatauri,19.0,15.0,90.413,90.565,90.489,8438 days,suzuka,Suzuka,Japan,Race circuit,Part clockwise and part anti-clockwise (figure eight),5.807,sunny  26°c dry  sunny,20.0,0.0,89.88299999999981
1577,2017,17,us,Lewis Hamilton,mercedes,1.0,1.0,93.108,94.822,93.789,11976 days,americas,Austin,USA,Race circuit,Anti-clockwise,5.513,sunny  with temperatures reaching up to 82.9°f  (28.3°c)  wind speeds approaching speeds of 13.8 miles per hour  (22.2km/h) 25°c dry  clear sky,1.0,25.0,0.0
1578,2017,17,us,Sebastian Vettel,ferrari,2.0,2.0,93.347,95.42,94.29,11069 days,americas,Austin,USA,Race circuit,Anti-clockwise,5.513,sunny  with temperatures reaching up to 82.9°f  (28.3°c)  wind speeds approaching speeds of 13.8 miles per hour  (22.2km/h) 25°c dry  clear sky,2.0,18.0,10.143000000000029
1579,2017,17,us,Kimi Räikkönen,ferrari,5.0,5.0,93.577,95.649,94.35533333333335,13885 days,americas,Austin,USA,Race circuit,Anti-clockwise,5.513,sunny  with temperatures reaching up to 82.9°f  (28.3°c)  wind speeds approaching speeds of 13.8 miles per hour  (22.2km/h) 25°c dry  clear sky,3.0,15.0,15.779000000000451
1580,2017,17,us,Max Verstappen,red_bull,16.0,6.0,93.658,94.899,94.42433333333334,7327 days,americas,Austin,USA,Race circuit,Anti-clockwise,5.513,sunny  with temperatures reaching up to 82.9°f  (28.3°c)  wind speeds approaching speeds of 13.8 miles per hour  (22.2km/h) 25°c dry  clear sky,4.0,12.0,16.76800000000003
1581,2017,17,us,Valtteri Bottas,mercedes,3.0,3.0,93.568,95.309,94.21533333333333,10282 days,americas,Austin,USA,Race circuit,Anti-clockwise,5.513,sunny  with temperatures reaching up to 82.9°f  (28.3°c)  wind speeds approaching speeds of 13.8 miles per hour  (22.2km/h) 25°c dry  clear sky,5.0,10.0,34.96699999999964
1582,2017,17,us,Esteban Ocon,racing_point,6.0,7.0,94.647,95.849,95.20299999999999,7705 days,americas,Austin,USA,Race circuit,Anti-clockwise,5.513,sunny  with temperatures reaching up to 82.9°f  (28.3°c)  wind speeds approaching speeds of 13.8 miles per hour  (22.2km/h) 25°c dry  clear sky,6.0,8.0,90.97999999999956
1583,2017,17,us,Carlos Sainz,renault,7.0,8.0,94.852,95.517,95.08933333333334,8452 days,americas,Austin,USA,Race circuit,Anti-clockwise,5.513,sunny  with temperatures reaching up to 82.9°f  (28.3°c)  wind speeds approaching speeds of 13.8 miles per hour  (22.2km/h) 25°c dry  clear sky,7.0,6.0,92.94400000000041
1584,2017,17,us,Sergio Pérez,racing_point,9.0,10.0,94.789,96.358,95.43166666666666,10131 days,americas,Austin,USA,Race circuit,Anti-clockwise,5.513,sunny  with temperatures reaching up to 82.9°f  (28.3°c)  wind speeds approaching speeds of 13.8 miles per hour  (22.2km/h) 25°c dry  clear sky,8.0,4.0,92.94400000000041
1585,2017,17,us,Felipe Massa,williams,10.0,11.0,95.155,95.603,95.37899999999999,13329 days,americas,Austin,USA,Race circuit,Anti-clockwise,5.513,sunny  with temperatures reaching up to 82.9°f  (28.3°c)  wind speeds approaching speeds of 13.8 miles per hour  (22.2km/h) 25°c dry  clear sky,9.0,2.0,92.94400000000041
1586,2017,17,us,Daniil Kvyat,alphatauri,11.0,12.0,95.529,96.073,95.80099999999999,8580 days,americas,Austin,USA,Race circuit,Anti-clockwise,5.513,sunny  with temperatures reaching up to 82.9°f  (28.3°c)  wind speeds approaching speeds of 13.8 miles per hour  (22.2km/h) 25°c dry  clear sky,10.0,1.0,92.94400000000041
1587,2017,17,us,Lance Stroll,williams,15.0,17.0,96.868,96.868,96.868,6933 days,americas,Austin,USA,Race circuit,Anti-clockwise,5.513,sunny  with temperatures reaching up to 82.9°f  (28.3°c)  wind speeds approaching speeds of 13.8 miles per hour  (22.2km/h) 25°c dry  clear sky,11.0,0.0,92.94400000000041
1588,2017,17,us,Stoffel Vandoorne,mclaren,20.0,13.0,95.641,96.286,95.96350000000001,9341 days,americas,Austin,USA,Race circuit,Anti-clockwise,5.513,sunny  with temperatures reaching up to 82.9°f  (28.3°c)  wind speeds approaching speeds of 13.8 miles per hour  (22.2km/h) 25°c dry  clear sky,12.0,0.0,92.94400000000041
1589,2017,17,us,Brendon Hartley,alphatauri,19.0,18.0,96.889,96.889,96.889,10208 days,americas,Austin,USA,Race circuit,Anti-clockwise,5.513,sunny  with temperatures reaching up to 82.9°f  (28.3°c)  wind speeds approaching speeds of 13.8 miles per hour  (22.2km/h) 25°c dry  clear sky,13.0,0.0,92.94400000000041
1590,2017,17,us,Romain Grosjean,haas,12.0,14.0,95.87,96.835,96.35249999999999,11511 days,americas,Austin,USA,Race circuit,Anti-clockwise,5.513,sunny  with temperatures reaching up to 82.9°f  (28.3°c)  wind speeds approaching speeds of 13.8 miles per hour  (22.2km/h) 25°c dry  clear sky,14.0,0.0,92.94400000000041
1591,2017,17,us,Marcus Ericsson,alfa,13.0,16.0,96.842,96.842,96.842,9912 days,americas,Austin,USA,Race circuit,Anti-clockwise,5.513,sunny  with temperatures reaching up to 82.9°f  (28.3°c)  wind speeds approaching speeds of 13.8 miles per hour  (22.2km/h) 25°c dry  clear sky,15.0,0.0,92.94400000000041
1592,2017,17,us,Kevin Magnussen,haas,17.0,20.0,97.394,97.394,97.394,9148 days,americas,Austin,USA,Race circuit,Anti-clockwise,5.513,sunny  with temperatures reaching up to 82.9°f  (28.3°c)  wind speeds approaching speeds of 13.8 miles per hour  (22.2km/h) 25°c dry  clear sky,16.0,0.0,92.94400000000041
1593,2017,17,us,Fernando Alonso,mclaren,8.0,9.0,95.007,95.712,95.255,13234 days,americas,Austin,USA,Race circuit,Anti-clockwise,5.513,sunny  with temperatures reaching up to 82.9°f  (28.3°c)  wind speeds approaching speeds of 13.8 miles per hour  (22.2km/h) 25°c dry  clear sky,17.0,0.0,92.94400000000041
1594,2017,17,us,Daniel Ricciardo,red_bull,4.0,4.0,93.577,95.991,94.68766666666666,10340 days,americas,Austin,USA,Race circuit,Anti-clockwise,5.513,sunny  with temperatures reaching up to 82.9°f  (28.3°c)  wind speeds approaching speeds of 13.8 miles per hour  (22.2km/h) 25°c dry  clear sky,18.0,0.0,92.94400000000041
1595,2017,17,us,Pascal Wehrlein,alfa,14.0,19.0,97.179,97.179,97.179,8405 days,americas,Austin,USA,Race circuit,Anti-clockwise,5.513,sunny  with temperatures reaching up to 82.9°f  (28.3°c)  wind speeds approaching speeds of 13.8 miles per hour  (22.2km/h) 25°c dry  clear sky,19.0,0.0,92.94400000000041
